Time,Gait_Vector
1738244470.028198,100.0
1738244470.0436518,0.0
1738244470.060249,0.7874015748031497
1738244470.078088,1.5748031496062993
1738244470.0934725,2.362204724409449
1738244470.1106017,3.1496062992125986
1738244470.1281838,3.937007874015748
1738244470.1433318,4.724409448818898
1738244470.1607,5.511811023622047
1738244470.1784596,6.299212598425197
1738244470.1935904,7.086614173228347
1738244470.2107074,7.874015748031496
1738244470.2288687,8.661417322834646
1738244470.2442522,9.448818897637796
1738244470.2608848,10.236220472440946
1738244470.2783964,11.023622047244094
1738244470.2943552,11.811023622047244
1738244470.3117387,12.598425196850394
1738244470.3284152,13.385826771653544
1738244470.3496466,14.173228346456694
1738244470.366994,14.960629921259843
1738244470.3813426,15.748031496062993
1738244470.399623,16.535433070866144
1738244470.4175885,17.322834645669293
1738244470.4320512,18.11023622047244
1738244470.4503336,18.897637795275593
1738244470.4680908,19.68503937007874
1738244470.48203,20.472440944881892
1738244470.50022,21.25984251968504
1738244470.5179696,22.04724409448819
1738244470.532982,22.83464566929134
1738244470.5506225,23.62204724409449
1738244470.5673492,24.40944881889764
1738244470.5825577,25.19685039370079
1738244470.6004682,25.984251968503937
1738244470.618366,26.77165354330709
1738244470.6329222,27.559055118110237
1738244470.650663,28.34645669291339
1738244470.6680565,29.133858267716537
1738244470.6827047,29.921259842519685
1738244470.6995358,30.708661417322837
1738244470.7181942,31.496062992125985
1738244470.7325227,32.28346456692913
1738244470.7507284,33.07086614173229
1738244470.766733,33.85826771653544
1738244470.7822254,34.645669291338585
1738244470.7993858,35.43307086614173
1738244470.817731,36.22047244094488
1738244470.8326955,37.00787401574804
1738244470.8505085,37.795275590551185
1738244470.865818,38.58267716535433
1738244470.88194,39.37007874015748
1738244470.8993556,40.15748031496063
1738244470.915348,40.944881889763785
1738244470.931302,41.73228346456693
1738244470.949298,42.51968503937008
1738244470.9646482,43.30708661417323
1738244470.9814515,44.09448818897638
1738244470.9987311,44.88188976377953
1738244471.015247,45.66929133858268
1738244471.0319176,46.45669291338583
1738244471.0493183,47.24409448818898
1738244471.0646272,48.031496062992126
1738244471.081647,48.81889763779528
1738244471.0994484,49.60629921259843
1738244471.1149127,50.39370078740158
1738244471.1326065,51.181102362204726
1738244471.1496437,51.968503937007874
1738244471.1646566,52.75590551181103
1738244471.1824148,53.54330708661418
1738244471.199374,54.330708661417326
1738244471.215873,55.118110236220474
1738244471.2322342,55.90551181102362
1738244471.250652,56.69291338582678
1738244471.265644,57.480314960629926
1738244471.2828052,58.267716535433074
1738244471.2999606,59.05511811023622
1738244471.316308,59.84251968503937
1738244471.3333406,60.629921259842526
1738244471.350788,61.417322834645674
1738244471.3665454,62.20472440944882
1738244471.3823342,62.99212598425197
1738244471.4003785,63.77952755905512
1738244471.416679,64.56692913385827
1738244471.4332986,65.35433070866142
1738244471.450477,66.14173228346458
1738244471.466884,66.92913385826772
1738244471.48328,67.71653543307087
1738244471.500851,68.50393700787401
1738244471.5180187,69.29133858267717
1738244471.5337193,70.07874015748033
1738244471.5510552,70.86614173228347
1738244471.5674176,71.65354330708662
1738244471.584199,72.44094488188976
1738244471.600698,73.22834645669292
1738244471.6176777,74.01574803149607
1738244471.6345816,74.80314960629921
1738244471.65144,75.59055118110237
1738244471.6670992,76.37795275590551
1738244471.6842096,77.16535433070867
1738244471.7013257,77.95275590551182
1738244471.7177155,78.74015748031496
1738244471.7339797,79.52755905511812
1738244471.7522418,80.31496062992126
1738244471.767733,81.10236220472441
1738244471.7842553,81.88976377952757
1738244471.8011415,82.67716535433071
1738244471.818087,83.46456692913387
1738244471.8349037,84.25196850393701
1738244471.8514912,85.03937007874016
1738244471.867247,85.82677165354332
1738244471.8839777,86.61417322834646
1738244471.9014275,87.40157480314961
1738244471.9171247,88.18897637795276
1738244471.934736,88.97637795275591
1738244471.9514823,89.76377952755907
1738244471.9670808,90.55118110236221
1738244471.9841049,91.33858267716536
1738244472.0017605,92.1259842519685
1738244472.0179725,92.91338582677166
1738244472.0345142,93.70078740157481
1738244472.051074,94.48818897637796
1738244472.066501,95.27559055118111
1738244472.0836024,96.06299212598425
1738244472.1012063,96.85039370078741
1738244472.1167552,97.63779527559056
1738244472.1341383,98.4251968503937
1738244472.1512704,99.21259842519686
1738244472.1653774,100.0
1738244472.1835616,0.0
1738244472.2005243,0.746268656716418
1738244472.216082,1.492537313432836
1738244472.2335963,2.238805970149254
1738244472.250933,2.985074626865672
1738244472.2659163,3.7313432835820897
1738244472.2836125,4.477611940298508
1738244472.301276,5.223880597014926
1738244472.316048,5.970149253731344
1738244472.333599,6.7164179104477615
1738244472.3509176,7.462686567164179
1738244472.366708,8.208955223880597
1738244472.3840563,8.955223880597016
1738244472.401492,9.701492537313433
1738244472.4168255,10.447761194029852
1738244472.434019,11.194029850746269
1738244472.452767,11.940298507462687
1738244472.469658,12.686567164179106
1738244472.4852972,13.432835820895523
1738244472.5020602,14.179104477611942
1738244472.5174806,14.925373134328359
1738244472.5343745,15.671641791044777
1738244472.5521555,16.417910447761194
1738244472.566565,17.16417910447761
1738244472.5841444,17.910447761194032
1738244472.6022062,18.65671641791045
1738244472.617228,19.402985074626866
1738244472.634606,20.149253731343286
1738244472.6524704,20.895522388059703
1738244472.6671174,21.64179104477612
1738244472.685226,22.388059701492537
1738244472.702053,23.134328358208958
1738244472.717013,23.880597014925375
1738244472.7349775,24.62686567164179
1738244472.7523372,25.373134328358212
1738244472.7667215,26.11940298507463
1738244472.785156,26.865671641791046
1738244472.8019357,27.611940298507463
1738244472.8177483,28.358208955223883
1738244472.8346405,29.1044776119403
1738244472.8529866,29.850746268656717
1738244472.8671656,30.597014925373138
1738244472.8857453,31.343283582089555
1738244472.9021883,32.08955223880597
1738244472.9172232,32.83582089552239
1738244472.9352057,33.582089552238806
1738244472.9523962,34.32835820895522
1738244472.9672818,35.07462686567165
1738244472.9857807,35.820895522388064
1738244473.003013,36.56716417910448
1738244473.0180633,37.3134328358209
1738244473.035257,38.059701492537314
1738244473.0531814,38.80597014925373
1738244473.0680037,39.55223880597015
1738244473.0857234,40.29850746268657
1738244473.102777,41.04477611940299
1738244473.118286,41.791044776119406
1738244473.1356971,42.53731343283582
1738244473.1525126,43.28358208955224
1738244473.1686473,44.02985074626866
1738244473.1858397,44.776119402985074
1738244473.2025502,45.5223880597015
1738244473.2179008,46.268656716417915
1738244473.236164,47.01492537313433
1738244473.252957,47.76119402985075
1738244473.267864,48.507462686567166
1738244473.286141,49.25373134328358
1738244473.3031726,50.0
1738244473.3181102,50.746268656716424
1738244473.336878,51.49253731343284
1738244473.3535624,52.23880597014926
1738244473.369177,52.985074626865675
1738244473.3861911,53.73134328358209
1738244473.403539,54.47761194029851
1738244473.4187028,55.223880597014926
1738244473.4369695,55.97014925373135
1738244473.4540374,56.71641791044777
1738244473.4691484,57.462686567164184
1738244473.487565,58.2089552238806
1738244473.5037932,58.95522388059702
1738244473.5189846,59.701492537313435
1738244473.537977,60.44776119402985
1738244473.5541048,61.194029850746276
1738244473.5691738,61.94029850746269
1738244473.588805,62.68656716417911
1738244473.603818,63.43283582089553
1738244473.6192207,64.17910447761194
1738244473.6382098,64.92537313432837
1738244473.6551878,65.67164179104478
1738244473.6699586,66.4179104477612
1738244473.6890275,67.16417910447761
1738244473.7052126,67.91044776119404
1738244473.7202632,68.65671641791045
1738244473.739946,69.40298507462687
1738244473.7557888,70.1492537313433
1738244473.7699146,70.8955223880597
1738244473.7900505,71.64179104477613
1738244473.8054562,72.38805970149254
1738244473.8210754,73.13432835820896
1738244473.840546,73.88059701492537
1738244473.8557713,74.6268656716418
1738244473.8699956,75.37313432835822
1738244473.8908298,76.11940298507463
1738244473.9053187,76.86567164179105
1738244473.9206052,77.61194029850746
1738244473.9403486,78.35820895522389
1738244473.9561443,79.1044776119403
1738244473.9704027,79.85074626865672
1738244473.9910374,80.59701492537314
1738244474.0059416,81.34328358208955
1738244474.0212705,82.08955223880598
1738244474.041471,82.83582089552239
1738244474.0581548,83.58208955223881
1738244474.0746946,84.32835820895522
1738244474.0937812,85.07462686567165
1738244474.110927,85.82089552238807
1738244474.1286273,86.56716417910448
1738244474.1449275,87.3134328358209
1738244474.1632223,88.05970149253731
1738244474.179293,88.80597014925374
1738244474.1956222,89.55223880597015
1738244474.2133589,90.29850746268657
1738244474.229457,91.044776119403
1738244474.245142,91.7910447761194
1738244474.263682,92.53731343283583
1738244474.2801738,93.28358208955224
1738244474.2954128,94.02985074626866
1738244474.313378,94.77611940298507
1738244474.3305368,95.5223880597015
1738244474.3460553,96.26865671641792
1738244474.3640475,97.01492537313433
1738244474.3798273,97.76119402985076
1738244474.3953428,98.50746268656717
1738244474.412999,99.25373134328359
1738244474.4301603,100.0
1738244474.4459207,0.0
1738244474.4636958,0.7407407407407407
1738244474.4801412,1.4814814814814814
1738244474.4962032,2.2222222222222223
1738244474.5140264,2.962962962962963
1738244474.529842,3.7037037037037033
1738244474.546213,4.444444444444445
1738244474.564144,5.185185185185185
1738244474.580876,5.925925925925926
1738244474.5961783,6.666666666666666
1738244474.6135678,7.4074074074074066
1738244474.63031,8.148148148148147
1738244474.6460872,8.88888888888889
1738244474.6634765,9.62962962962963
1738244474.680606,10.37037037037037
1738244474.6956837,11.11111111111111
1738244474.714152,11.851851851851851
1738244474.73078,12.592592592592592
1738244474.7459822,13.333333333333332
1738244474.7640452,14.074074074074073
1738244474.7815032,14.814814814814813
1738244474.796603,15.555555555555555
1738244474.8143866,16.296296296296294
1738244474.8316572,17.037037037037035
1738244474.8465035,17.77777777777778
1738244474.8650398,18.51851851851852
1738244474.8813915,19.25925925925926
1738244474.8966289,20.0
1738244474.9145558,20.74074074074074
1738244474.932247,21.48148148148148
1738244474.9467082,22.22222222222222
1738244474.9645689,22.962962962962962
1738244474.9813054,23.703703703703702
1738244474.9961998,24.444444444444443
1738244475.014556,25.185185185185183
1738244475.031148,25.925925925925924
1738244475.0465744,26.666666666666664
1738244475.064532,27.407407407407405
1738244475.0819268,28.148148148148145
1738244475.096686,28.888888888888886
1738244475.1136887,29.629629629629626
1738244475.1314597,30.37037037037037
1738244475.146568,31.11111111111111
1738244475.164559,31.85185185185185
1738244475.1818466,32.59259259259259
1738244475.1969583,33.33333333333333
1738244475.2139866,34.07407407407407
1738244475.2310488,34.81481481481481
1738244475.2468617,35.55555555555556
1738244475.2643783,36.2962962962963
1738244475.2816489,37.03703703703704
1738244475.296643,37.77777777777778
1738244475.3143764,38.51851851851852
1738244475.3316891,39.25925925925926
1738244475.3466446,40.0
1738244475.3650389,40.74074074074074
1738244475.382075,41.48148148148148
1738244475.3970666,42.22222222222222
1738244475.41435,42.96296296296296
1738244475.4324906,43.7037037037037
1738244475.4470413,44.44444444444444
1738244475.4656875,45.18518518518518
1738244475.481989,45.925925925925924
1738244475.497556,46.666666666666664
1738244475.5150034,47.407407407407405
1738244475.5323288,48.148148148148145
1738244475.5475807,48.888888888888886
1738244475.565153,49.629629629629626
1738244475.5823789,50.37037037037037
1738244475.5980082,51.11111111111111
1738244475.6152687,51.85185185185185
1738244475.6328254,52.59259259259259
1738244475.6480465,53.33333333333333
1738244475.665562,54.07407407407407
1738244475.6822982,54.81481481481481
1738244475.6975784,55.55555555555555
1738244475.7157476,56.29629629629629
1738244475.732457,57.03703703703703
1738244475.747992,57.77777777777777
1738244475.7654884,58.51851851851851
1738244475.7830436,59.25925925925925
1738244475.7982495,60.0
1738244475.815923,60.74074074074074
1738244475.8328297,61.48148148148148
1738244475.8486977,62.22222222222222
1738244475.8658433,62.96296296296296
1738244475.8831725,63.7037037037037
1738244475.897983,64.44444444444444
1738244475.9159677,65.18518518518518
1738244475.9336774,65.92592592592592
1738244475.9480698,66.66666666666666
1738244475.965903,67.4074074074074
1738244475.9842987,68.14814814814814
1738244475.9986725,68.88888888888889
1738244476.0157974,69.62962962962962
1738244476.034096,70.37037037037037
1738244476.049862,71.11111111111111
1738244476.0666974,71.85185185185185
1738244476.084108,72.5925925925926
1738244476.10041,73.33333333333333
1738244476.11723,74.07407407407408
1738244476.13473,74.81481481481481
1738244476.149997,75.55555555555556
1738244476.167365,76.29629629629629
1738244476.1840706,77.03703703703704
1738244476.2001903,77.77777777777777
1738244476.2175584,78.51851851851852
1738244476.2349234,79.25925925925925
1738244476.2506468,80.0
1738244476.266985,80.74074074074073
1738244476.2854276,81.48148148148148
1738244476.301415,82.22222222222221
1738244476.317641,82.96296296296296
1738244476.335118,83.7037037037037
1738244476.3510206,84.44444444444444
1738244476.3675723,85.18518518518518
1738244476.3844516,85.92592592592592
1738244476.400685,86.66666666666666
1738244476.4178064,87.4074074074074
1738244476.4347005,88.14814814814814
1738244476.4506116,88.88888888888889
1738244476.467657,89.62962962962962
1738244476.4853992,90.37037037037037
1738244476.5012343,91.1111111111111
1738244476.5181024,91.85185185185185
1738244476.5346842,92.59259259259258
1738244476.5511365,93.33333333333333
1738244476.5677,94.07407407407406
1738244476.585306,94.81481481481481
1738244476.601063,95.55555555555556
1738244476.6179786,96.29629629629629
1738244476.635324,97.03703703703704
1738244476.651867,97.77777777777777
1738244476.6679175,98.51851851851852
1738244476.685703,99.25925925925925
1738244476.7020855,100.0
1738244476.718156,0.0
1738244476.7354095,0.7246376811594203
1738244476.753201,1.4492753623188406
1738244476.7682211,2.1739130434782608
1738244476.7858524,2.898550724637681
1738244476.8021932,3.6231884057971016
1738244476.8182378,4.3478260869565215
1738244476.8365607,5.072463768115942
1738244476.8533723,5.797101449275362
1738244476.8689792,6.521739130434782
1738244476.8865583,7.246376811594203
1738244476.9030137,7.971014492753623
1738244476.919312,8.695652173913043
1738244476.9368668,9.420289855072463
1738244476.9536822,10.144927536231885
1738244476.9690683,10.869565217391305
1738244476.986202,11.594202898550725
1738244477.0033283,12.318840579710145
1738244477.019286,13.043478260869565
1738244477.0365574,13.768115942028986
1738244477.053418,14.492753623188406
1738244477.069127,15.217391304347826
1738244477.0861986,15.942028985507246
1738244477.1040146,16.666666666666668
1738244477.1192565,17.391304347826086
1738244477.1366382,18.115942028985508
1738244477.1537552,18.840579710144926
1738244477.1698914,19.565217391304348
1738244477.186556,20.28985507246377
1738244477.204381,21.014492753623188
1738244477.219926,21.73913043478261
1738244477.2365737,22.463768115942027
1738244477.254719,23.18840579710145
1738244477.2700326,23.91304347826087
1738244477.2880309,24.63768115942029
1738244477.3051703,25.36231884057971
1738244477.3200786,26.08695652173913
1738244477.3381991,26.81159420289855
1738244477.3548622,27.536231884057973
1738244477.3713791,28.26086956521739
1738244477.3883142,28.985507246376812
1738244477.4053545,29.71014492753623
1738244477.419725,30.434782608695652
1738244477.4375217,31.159420289855074
1738244477.455937,31.884057971014492
1738244477.4702425,32.608695652173914
1738244477.4882417,33.333333333333336
1738244477.5049198,34.05797101449275
1738244477.520748,34.78260869565217
1738244477.537768,35.507246376811594
1738244477.5565052,36.231884057971016
1738244477.5709112,36.95652173913044
1738244477.588281,37.68115942028985
1738244477.605888,38.405797101449274
1738244477.6206882,39.130434782608695
1738244477.6380968,39.85507246376812
1738244477.6556106,40.57971014492754
1738244477.6709878,41.30434782608695
1738244477.6884058,42.028985507246375
1738244477.7060862,42.7536231884058
1738244477.7210157,43.47826086956522
1738244477.7389247,44.20289855072464
1738244477.7561667,44.927536231884055
1738244477.7718575,45.65217391304348
1738244477.788303,46.3768115942029
1738244477.8057475,47.10144927536232
1738244477.8216462,47.82608695652174
1738244477.8387184,48.55072463768116
1738244477.8562388,49.27536231884058
1738244477.871629,50.0
1738244477.8890488,50.72463768115942
1738244477.9063792,51.44927536231884
1738244477.922656,52.17391304347826
1738244477.9395428,52.89855072463768
1738244477.9572072,53.6231884057971
1738244477.9726295,54.34782608695652
1738244477.9894552,55.072463768115945
1738244478.0070174,55.79710144927536
1738244478.0215209,56.52173913043478
1738244478.039272,57.2463768115942
1738244478.0572896,57.971014492753625
1738244478.072537,58.69565217391305
1738244478.0895033,59.42028985507246
1738244478.107362,60.14492753623188
1738244478.1223855,60.869565217391305
1738244478.140448,61.594202898550726
1738244478.1571753,62.31884057971015
1738244478.1727643,63.04347826086956
1738244478.1908157,63.768115942028984
1738244478.2073336,64.4927536231884
1738244478.222214,65.21739130434783
1738244478.240216,65.94202898550725
1738244478.257545,66.66666666666667
1738244478.2731943,67.3913043478261
1738244478.2904563,68.1159420289855
1738244478.3078885,68.84057971014492
1738244478.322459,69.56521739130434
1738244478.340601,70.28985507246377
1738244478.3576825,71.01449275362319
1738244478.3725915,71.73913043478261
1738244478.3902748,72.46376811594203
1738244478.4081502,73.18840579710145
1738244478.4230285,73.91304347826087
1738244478.440904,74.6376811594203
1738244478.4580767,75.3623188405797
1738244478.472855,76.08695652173913
1738244478.490163,76.81159420289855
