Time,Gait_Progress
1738244950.276547,44.642857142857146
1738244950.2919836,45.535714285714285
1738244950.30983,46.42857142857143
1738244950.3267727,47.32142857142858
1738244950.3429377,48.214285714285715
1738244950.3599374,49.10714285714286
1738244950.3773537,50.0
1738244950.392207,50.892857142857146
1738244950.4099689,51.78571428571429
1738244950.4272673,52.67857142857143
1738244950.4420557,53.57142857142858
1738244950.460083,54.464285714285715
1738244950.4771268,55.35714285714286
1738244950.4927917,56.25
1738244950.509946,57.142857142857146
1738244950.5277011,58.03571428571429
1738244950.5432074,58.92857142857143
1738244950.5609052,59.82142857142858
1738244950.5784802,60.714285714285715
1738244950.5941918,61.60714285714286
1738244950.6110854,62.5
1738244950.629128,63.392857142857146
1738244950.6440604,64.28571428571429
1738244950.660982,65.17857142857143
1738244950.6786382,66.07142857142857
1738244950.694219,66.96428571428572
1738244950.7119129,67.85714285714286
1738244950.728331,68.75
1738244950.7450104,69.64285714285715
1738244950.7616577,70.53571428571429
1738244950.7787006,71.42857142857143
1738244950.7945929,72.32142857142857
1738244950.81174,73.21428571428572
1738244950.8284388,74.10714285714286
1738244950.8445823,75.0
1738244950.8615782,75.89285714285715
1738244950.878553,76.78571428571429
1738244950.893628,77.67857142857143
1738244950.9113753,78.57142857142857
1738244950.9283369,79.46428571428572
1738244950.944344,80.35714285714286
1738244950.961422,81.25
1738244950.9784446,82.14285714285715
1738244950.9935236,83.03571428571429
1738244951.011124,83.92857142857143
1738244951.0291145,84.82142857142857
1738244951.0433722,85.71428571428572
1738244951.061754,86.60714285714286
1738244951.0784347,87.5
1738244951.0943124,88.39285714285715
1738244951.1113997,89.28571428571429
1738244951.1293814,90.17857142857143
1738244951.143851,91.07142857142857
1738244951.161975,91.96428571428572
1738244951.1792033,92.85714285714286
1738244951.1937337,93.75
1738244951.2109995,94.64285714285715
1738244951.2289746,95.53571428571429
1738244951.24433,96.42857142857143
1738244951.2610395,97.32142857142858
1738244951.2785509,98.21428571428572
1738244951.2937648,99.10714285714286
1738244951.3116715,100.0
1738244951.328761,0.0
1738244951.3441403,0.8928571428571429
1738244951.3614702,1.7857142857142858
1738244951.3786917,2.678571428571429
1738244951.3935635,3.5714285714285716
1738244951.4115682,4.464285714285714
1738244951.4287338,5.357142857142858
1738244951.4440012,6.25
1738244951.4620016,7.142857142857143
1738244951.478815,8.035714285714286
1738244951.494755,8.928571428571429
1738244951.5116398,9.821428571428571
1738244951.5293808,10.714285714285715
1738244951.544695,11.607142857142858
1738244951.5631554,12.5
1738244951.5796874,13.392857142857144
1738244951.59539,14.285714285714286
1738244951.6133237,15.178571428571429
1738244951.629948,16.071428571428573
1738244951.6453123,16.964285714285715
1738244951.6638668,17.857142857142858
1738244951.680626,18.75
1738244951.696048,19.642857142857142
1738244951.7141392,20.53571428571429
1738244951.7305677,21.42857142857143
1738244951.745698,22.321428571428573
1738244951.7644184,23.214285714285715
1738244951.7808175,24.107142857142858
1738244951.7956269,25.0
1738244951.8138134,25.892857142857146
1738244951.829908,26.78571428571429
1738244951.8453894,27.67857142857143
1738244951.8637748,28.571428571428573
1738244951.8801074,29.464285714285715
1738244951.8958178,30.357142857142858
1738244951.9128597,31.25
1738244951.929558,32.142857142857146
1738244951.9449215,33.035714285714285
1738244951.963227,33.92857142857143
1738244951.9796813,34.82142857142858
1738244951.9949365,35.714285714285715
1738244952.0117018,36.60714285714286
1738244952.0292654,37.5
1738244952.044311,38.392857142857146
1738244952.0618749,39.285714285714285
1738244952.0791197,40.17857142857143
1738244952.094711,41.07142857142858
1738244952.1125062,41.964285714285715
1738244952.1295316,42.85714285714286
1738244952.1446755,43.75
1738244952.1628263,44.642857142857146
1738244952.1798549,45.535714285714285
1738244952.1947446,46.42857142857143
1738244952.2127583,47.32142857142858
1738244952.2299736,48.214285714285715
1738244952.24465,49.10714285714286
1738244952.2623374,50.0
1738244952.280169,50.892857142857146
1738244952.2950506,51.78571428571429
1738244952.3128178,52.67857142857143
1738244952.3297234,53.57142857142858
1738244952.3447022,54.464285714285715
1738244952.3634095,55.35714285714286
1738244952.379893,56.25
1738244952.3951533,57.142857142857146
1738244952.4124875,58.03571428571429
1738244952.430361,58.92857142857143
1738244952.445362,59.82142857142858
1738244952.463519,60.714285714285715
1738244952.4801018,61.60714285714286
1738244952.495306,62.5
1738244952.5121744,63.392857142857146
1738244952.5301518,64.28571428571429
1738244952.545081,65.17857142857143
1738244952.56364,66.07142857142857
1738244952.58066,66.96428571428572
1738244952.5953667,67.85714285714286
1738244952.6132524,68.75
1738244952.6303194,69.64285714285715
1738244952.6451893,70.53571428571429
1738244952.6627593,71.42857142857143
1738244952.6804988,72.32142857142857
1738244952.6948404,73.21428571428572
1738244952.7126002,74.10714285714286
1738244952.7302756,75.0
1738244952.7452102,75.89285714285715
1738244952.7632127,76.78571428571429
1738244952.7807553,77.67857142857143
1738244952.7955728,78.57142857142857
1738244952.8126774,79.46428571428572
1738244952.8303545,80.35714285714286
1738244952.8452425,81.25
1738244952.8627412,82.14285714285715
1738244952.8800702,83.03571428571429
1738244952.8955555,83.92857142857143
1738244952.9126744,84.82142857142857
1738244952.930498,85.71428571428572
1738244952.9452035,86.60714285714286
1738244952.9636295,87.5
1738244952.9811254,88.39285714285715
1738244952.995391,89.28571428571429
1738244953.0126288,90.17857142857143
1738244953.0307178,91.07142857142857
1738244953.0458431,91.96428571428572
1738244953.062847,92.85714285714286
1738244953.080157,93.75
1738244953.0957804,94.64285714285715
1738244953.1118572,95.53571428571429
1738244953.130486,96.42857142857143
1738244953.145331,97.32142857142858
1738244953.1617436,98.21428571428572
1738244953.1809926,99.10714285714286
1738244953.1953514,100.0
1738244953.2114956,0.0
1738244953.23034,0.9259259259259259
1738244953.2455602,1.8518518518518519
1738244953.2624254,2.7777777777777777
1738244953.2810895,3.7037037037037037
1738244953.2956817,4.62962962962963
1738244953.3117957,5.555555555555555
1738244953.330494,6.481481481481482
1738244953.3458347,7.407407407407407
1738244953.3625898,8.333333333333334
1738244953.380463,9.25925925925926
1738244953.396065,10.185185185185185
1738244953.4122305,11.11111111111111
1738244953.4305837,12.037037037037036
1738244953.4457214,12.962962962962964
1738244953.463243,13.88888888888889
1738244953.4812212,14.814814814814815
1738244953.4974914,15.74074074074074
1738244953.516758,16.666666666666668
1738244953.5320363,17.59259259259259
1738244953.5474594,18.51851851851852
1738244953.5656495,19.444444444444443
1738244953.5823967,20.37037037037037
1738244953.5971708,21.296296296296298
1738244953.6156192,22.22222222222222
1738244953.6315415,23.14814814814815
1738244953.6474388,24.074074074074073
1738244953.6645997,25.0
1738244953.6816864,25.925925925925927
1738244953.6966853,26.85185185185185
1738244953.713118,27.77777777777778
1738244953.7318368,28.703703703703702
1738244953.7467446,29.62962962962963
1738244953.765037,30.555555555555557
1738244953.7815678,31.48148148148148
1738244953.7976935,32.407407407407405
1738244953.8134625,33.333333333333336
1738244953.832184,34.25925925925926
1738244953.8463194,35.18518518518518
1738244953.862815,36.111111111111114
1738244953.8817637,37.03703703703704
1738244953.8965309,37.96296296296296
1738244953.9125693,38.888888888888886
1738244953.931477,39.81481481481482
1738244953.9461205,40.74074074074074
1738244953.9620123,41.666666666666664
1738244953.981645,42.592592592592595
1738244953.9965768,43.51851851851852
1738244954.0112245,44.44444444444444
1738244954.0314703,45.370370370370374
1738244954.0462615,46.2962962962963
1738244954.0618672,47.22222222222222
1738244954.0817711,48.148148148148145
1738244954.096208,49.074074074074076
1738244954.1114557,50.0
1738244954.1312606,50.925925925925924
1738244954.1459844,51.851851851851855
1738244954.161077,52.77777777777778
1738244954.1815195,53.7037037037037
1738244954.196689,54.62962962962963
1738244954.2119286,55.55555555555556
1738244954.2318225,56.48148148148148
1738244954.246111,57.407407407407405
1738244954.261732,58.333333333333336
1738244954.2813406,59.25925925925926
1738244954.296306,60.18518518518518
1738244954.3115923,61.111111111111114
1738244954.331189,62.03703703703704
1738244954.346126,62.96296296296296
1738244954.361963,63.888888888888886
1738244954.3816314,64.81481481481481
1738244954.396212,65.74074074074075
1738244954.412287,66.66666666666667
1738244954.4315312,67.5925925925926
1738244954.4463787,68.51851851851852
1738244954.4618852,69.44444444444444
1738244954.4822507,70.37037037037037
1738244954.496195,71.29629629629629
1738244954.5116117,72.22222222222223
1738244954.532156,73.14814814814815
1738244954.546373,74.07407407407408
1738244954.5627422,75.0
1738244954.5815856,75.92592592592592
1738244954.5963843,76.85185185185185
1738244954.612128,77.77777777777777
1738244954.6321204,78.70370370370371
1738244954.6468208,79.62962962962963
1738244954.6621084,80.55555555555556
1738244954.6826108,81.48148148148148
1738244954.6967058,82.4074074074074
1738244954.7122514,83.33333333333333
1738244954.7324288,84.25925925925927
1738244954.747052,85.18518518518519
1738244954.762314,86.11111111111111
1738244954.7824914,87.03703703703704
1738244954.7972937,87.96296296296296
1738244954.8133018,88.88888888888889
1738244954.832595,89.81481481481481
1738244954.8467455,90.74074074074075
1738244954.8631637,91.66666666666667
1738244954.8824492,92.5925925925926
1738244954.8976076,93.51851851851852
1738244954.9125257,94.44444444444444
1738244954.932714,95.37037037037037
1738244954.947592,96.29629629629629
1738244954.9631977,97.22222222222223
1738244954.9832056,98.14814814814815
1738244954.9971943,99.07407407407408
1738244955.0128372,100.0
1738244955.0324614,0.0
1738244955.047027,0.9009009009009009
1738244955.063037,1.8018018018018018
1738244955.0827394,2.7027027027027026
1738244955.0972805,3.6036036036036037
1738244955.1131406,4.504504504504505
1738244955.132994,5.405405405405405
1738244955.1473072,6.306306306306307
1738244955.1635227,7.207207207207207
1738244955.182847,8.108108108108109
1738244955.2010107,9.00900900900901
1738244955.2201035,9.90990990990991
1738244955.2340076,10.81081081081081
1738244955.2497177,11.711711711711711
1738244955.2672129,12.612612612612613
1738244955.284463,13.513513513513514
1738244955.2981484,14.414414414414415
1738244955.3144548,15.315315315315315
1738244955.333799,16.216216216216218
1738244955.347924,17.117117117117118
1738244955.364602,18.01801801801802
1738244955.3828068,18.91891891891892
1738244955.398002,19.81981981981982
1738244955.4134362,20.72072072072072
1738244955.4333997,21.62162162162162
1738244955.4477446,22.52252252252252
1738244955.464098,23.423423423423422
1738244955.4830954,24.324324324324326
1738244955.497829,25.225225225225227
1738244955.5137336,26.126126126126128
1738244955.533813,27.027027027027028
1738244955.5477602,27.92792792792793
1738244955.5640852,28.82882882882883
1738244955.5843194,29.72972972972973
1738244955.5980928,30.63063063063063
1738244955.613826,31.53153153153153
1738244955.6338258,32.432432432432435
1738244955.6485384,33.333333333333336
1738244955.6639266,34.234234234234236
1738244955.6836271,35.13513513513514
1738244955.698264,36.03603603603604
1738244955.7139108,36.93693693693694
1738244955.7339966,37.83783783783784
1738244955.7482588,38.73873873873874
1738244955.7637894,39.63963963963964
1738244955.7838175,40.54054054054054
1738244955.7984035,41.44144144144144
1738244955.8144126,42.34234234234234
1738244955.8338184,43.24324324324324
1738244955.8483644,44.14414414414414
1738244955.8646734,45.04504504504504
1738244955.8845596,45.945945945945944
1738244955.8984523,46.846846846846844
1738244955.9149156,47.747747747747745
1738244955.9339385,48.64864864864865
1738244955.9483657,49.54954954954955
1738244955.965328,50.450450450450454
1738244955.9839916,51.351351351351354
1738244955.9986212,52.252252252252255
1738244956.0154245,53.153153153153156
1738244956.0344985,54.054054054054056
1738244956.0487611,54.95495495495496
1738244956.0659826,55.85585585585586
1738244956.0846078,56.75675675675676
1738244956.0990891,57.65765765765766
1738244956.1148725,58.55855855855856
1738244956.1345878,59.45945945945946
1738244956.1496022,60.36036036036036
1738244956.165112,61.26126126126126
1738244956.1850004,62.16216216216216
1738244956.1993237,63.06306306306306
1738244956.2153208,63.96396396396396
1738244956.2340112,64.86486486486487
1738244956.2494478,65.76576576576576
1738244956.265066,66.66666666666667
1738244956.2847097,67.56756756756756
1738244956.3004217,68.46846846846847
1738244956.315658,69.36936936936937
1738244956.334657,70.27027027027027
1738244956.3493912,71.17117117117117
1738244956.365903,72.07207207207207
1738244956.3847442,72.97297297297297
1738244956.4000545,73.87387387387388
1738244956.4162326,74.77477477477477
1738244956.4347136,75.67567567567568
1738244956.4499738,76.57657657657657
1738244956.465802,77.47747747747748
1738244956.484697,78.37837837837839
1738244956.500657,79.27927927927928
1738244956.5160675,80.18018018018019
1738244956.53548,81.08108108108108
1738244956.5498557,81.98198198198199
1738244956.5662725,82.88288288288288
1738244956.585186,83.78378378378379
1738244956.5998406,84.68468468468468
1738244956.6161537,85.58558558558559
1738244956.635825,86.48648648648648
1738244956.6501112,87.38738738738739
1738244956.6670396,88.28828828828829
1738244956.6852365,89.1891891891892
1738244956.700215,90.09009009009009
1738244956.716402,90.990990990991
1738244956.7358398,91.89189189189189
1738244956.74975,92.7927927927928
1738244956.766154,93.69369369369369
1738244956.785583,94.5945945945946
1738244956.7999244,95.49549549549549
1738244956.8162715,96.3963963963964
1738244956.8357067,97.2972972972973
1738244956.8505769,98.1981981981982
1738244956.8662047,99.0990990990991
1738244956.8854103,100.0
1738244956.8997357,0.0
1738244956.9163194,0.8695652173913043
1738244956.9355705,1.7391304347826086
1738244956.949921,2.608695652173913
1738244956.9668365,3.4782608695652173
1738244956.9857562,4.3478260869565215
1738244956.99959,5.217391304347826
1738244957.0172844,6.08695652173913
1738244957.0360053,6.956521739130435
1738244957.0503688,7.826086956521739
1738244957.0668144,8.695652173913043
1738244957.086457,9.565217391304348
1738244957.101091,10.434782608695652
1738244957.1172287,11.304347826086957
1738244957.135784,12.17391304347826
1738244957.1506398,13.043478260869565
1738244957.1669662,13.91304347826087
1738244957.1861591,14.782608695652174
1738244957.2008994,15.652173913043478
1738244957.2179532,16.52173913043478
1738244957.2362258,17.391304347826086
1738244957.2504444,18.26086956521739
1738244957.2672076,19.130434782608695
1738244957.2857652,20.0
1738244957.3003516,20.869565217391305
1738244957.317266,21.73913043478261
1738244957.3363063,22.608695652173914
1738244957.350879,23.478260869565215
1738244957.3676927,24.34782608695652
1738244957.3859713,25.217391304347824
1738244957.4008389,26.08695652173913
1738244957.41828,26.956521739130434
1738244957.436724,27.82608695652174
1738244957.451109,28.695652173913043
1738244957.468656,29.565217391304348
1738244957.486438,30.434782608695652
1738244957.5018766,31.304347826086957
1738244957.519191,32.17391304347826
1738244957.5370514,33.04347826086956
1738244957.5521665,33.91304347826087
1738244957.5695002,34.78260869565217
1738244957.5867646,35.65217391304348
1738244957.6019282,36.52173913043478
1738244957.6191297,37.391304347826086
1738244957.6370804,38.26086956521739
1738244957.6516538,39.130434782608695
1738244957.6694078,40.0
1738244957.687424,40.869565217391305
1738244957.7017226,41.73913043478261
1738244957.719204,42.608695652173914
1738244957.737768,43.47826086956522
1738244957.7523737,44.34782608695652
1738244957.7697997,45.21739130434783
1738244957.7874017,46.08695652173913
1738244957.8025138,46.95652173913043
1738244957.8202288,47.826086956521735
1738244957.8386,48.69565217391304
1738244957.853613,49.565217391304344
1738244957.871416,50.43478260869565
1738244957.8888931,51.30434782608695
1738244957.9043608,52.17391304347826
1738244957.921993,53.04347826086956
1738244957.9407542,53.91304347826087
1738244957.9553242,54.78260869565217
1738244957.9736905,55.65217391304348
1738244957.9916775,56.52173913043478
1738244958.0063453,57.391304347826086
1738244958.0240843,58.26086956521739
1738244958.043266,59.130434782608695
1738244958.0582094,60.0
1738244958.077154,60.869565217391305
1738244958.0941806,61.73913043478261
1738244958.1096363,62.608695652173914
1738244958.1273649,63.47826086956522
1738244958.1449273,64.34782608695652
1738244958.1602705,65.21739130434783
1738244958.178564,66.08695652173913
1738244958.195434,66.95652173913044
1738244958.2116663,67.82608695652173
1738244958.2292955,68.69565217391305
1738244958.2465663,69.56521739130434
1738244958.2611654,70.43478260869566
1738244958.280315,71.30434782608695
1738244958.296806,72.17391304347827
1738244958.3113425,73.04347826086956
1738244958.330753,73.91304347826087
1738244958.3465817,74.78260869565217
1738244958.3623996,75.65217391304347
1738244958.38047,76.52173913043478
1738244958.3976586,77.39130434782608
1738244958.4117,78.26086956521739
1738244958.4303677,79.13043478260869
1738244958.446864,80.0
1738244958.462221,80.8695652173913
1738244958.4814713,81.73913043478261
1738244958.4971323,82.6086956521739
1738244958.5127437,83.47826086956522
1738244958.5316172,84.34782608695652
1738244958.5477068,85.21739130434783
1738244958.562062,86.08695652173913
1738244958.5824292,86.95652173913044
1738244958.597468,87.82608695652173
1738244958.6124055,88.69565217391305
1738244958.632445,89.56521739130434
1738244958.6477056,90.43478260869566
1738244958.6628425,91.30434782608695
1738244958.6815352,92.17391304347827
1738244958.6979551,93.04347826086956
1738244958.7125509,93.91304347826086
1738244958.7321022,94.78260869565217
1738244958.7481456,95.65217391304347
1738244958.762488,96.52173913043478
1738244958.7824476,97.39130434782608
1738244958.7983038,98.26086956521739
1738244958.812945,99.13043478260869
1738244958.8328516,100.0
1738244958.8478088,0.0
1738244958.862772,0.9174311926605505
1738244958.8824785,1.834862385321101
1738244958.8978724,2.7522935779816518
1738244958.91294,3.669724770642202
1738244958.9323568,4.587155963302752
1738244958.9480734,5.5045871559633035
1738244958.9630306,6.422018348623854
1738244958.9829547,7.339449541284404
1738244958.9982429,8.256880733944955
1738244959.0130303,9.174311926605505
1738244959.033188,10.091743119266056
1738244959.0480337,11.009174311926607
1738244959.064489,11.926605504587156
1738244959.0839489,12.844036697247708
1738244959.098639,13.761467889908257
1738244959.1145945,14.678899082568808
1738244959.1342225,15.59633027522936
1738244959.1486688,16.51376146788991
1738244959.1651628,17.431192660550458
1738244959.1847565,18.34862385321101
1738244959.199546,19.26605504587156
1738244959.2153783,20.18348623853211
1738244959.2352698,21.100917431192663
1738244959.2500618,22.018348623853214
1738244959.266532,22.93577981651376
1738244959.2859116,23.853211009174313
1738244959.3002996,24.770642201834864
1738244959.3169153,25.688073394495415
1738244959.33558,26.605504587155966
1738244959.350983,27.522935779816514
1738244959.3669107,28.440366972477065
1738244959.3860366,29.357798165137616
1738244959.400681,30.275229357798167
1738244959.416679,31.19266055045872
1738244959.4355526,32.11009174311927
1738244959.450519,33.02752293577982
1738244959.4672012,33.94495412844037
1738244959.4859228,34.862385321100916
1738244959.500528,35.77981651376147
1738244959.5180297,36.69724770642202
1738244959.5364077,37.61467889908257
1738244959.5508192,38.53211009174312
1738244959.5675902,39.44954128440367
1738244959.586157,40.36697247706422
1738244959.6016045,41.284403669724774
1738244959.61694,42.201834862385326
1738244959.6363924,43.11926605504588
1738244959.6510208,44.03669724770643
1738244959.6676896,44.95412844036697
1738244959.6861336,45.87155963302752
1738244959.7010734,46.788990825688074
1738244959.717229,47.706422018348626
1738244959.7365432,48.62385321100918
1738244959.7510405,49.54128440366973
1738244959.768246,50.45871559633028
1738244959.7868974,51.37614678899083
1738244959.8012073,52.29357798165138
1738244959.818187,53.21100917431193
1738244959.8366227,54.12844036697248
1738244959.851331,55.04587155963303
1738244959.868261,55.96330275229358
1738244959.8870797,56.88073394495413
1738244959.9012122,57.79816513761468
1738244959.9186478,58.71559633027523
1738244959.936979,59.633027522935784
1738244959.9517508,60.550458715596335
1738244959.967923,61.467889908256886
1738244959.9871,62.38532110091744
1738244960.0015411,63.30275229357799
1738244960.0179915,64.22018348623854
1738244960.0367174,65.13761467889908
1738244960.0522175,66.05504587155964
1738244960.0680947,66.97247706422019
1738244960.087216,67.88990825688074
1738244960.1017828,68.80733944954129
1738244960.1187105,69.72477064220183
1738244960.1369936,70.64220183486239
1738244960.15213,71.55963302752293
1738244960.1677437,72.4770642201835
1738244960.1866271,73.39449541284404
1738244960.2022357,74.3119266055046
1738244960.217065,75.22935779816514
1738244960.236986,76.1467889908257
1738244960.2521565,77.06422018348624
1738244960.2674534,77.9816513761468
1738244960.2872877,78.89908256880734
1738244960.302111,79.81651376146789
1738244960.317659,80.73394495412845
1738244960.3372424,81.65137614678899
1738244960.351848,82.56880733944955
1738244960.3672194,83.4862385321101
1738244960.3868675,84.40366972477065
1738244960.401414,85.3211009174312
1738244960.4169662,86.23853211009175
1738244960.4368238,87.1559633027523
1738244960.451944,88.07339449541286
1738244960.4671314,88.9908256880734
1738244960.4871085,89.90825688073394
1738244960.5014267,90.8256880733945
1738244960.5173404,91.74311926605505
1738244960.537086,92.6605504587156
1738244960.551679,93.57798165137615
1738244960.5668378,94.49541284403671
1738244960.5876195,95.41284403669725
1738244960.6020474,96.33027522935781
1738244960.6176703,97.24770642201835
1738244960.637304,98.1651376146789
1738244960.651762,99.08256880733946
1738244960.667171,100.0
1738244960.687547,0.0
1738244960.701512,0.8547008547008547
1738244960.7173028,1.7094017094017093
1738244960.737833,2.564102564102564
1738244960.7513564,3.4188034188034186
1738244960.7668493,4.273504273504273
1738244960.7872114,5.128205128205128
1738244960.802155,5.982905982905983
1738244960.81738,6.837606837606837
1738244960.8370388,7.692307692307692
1738244960.8522012,8.547008547008547
1738244960.8672302,9.401709401709402
1738244960.888186,10.256410256410255
1738244960.9022431,11.11111111111111
1738244960.918358,11.965811965811966
1738244960.9373755,12.82051282051282
1738244960.9530222,13.675213675213675
1738244960.9677088,14.52991452991453
1738244960.9883287,15.384615384615383
1738244961.0041368,16.23931623931624
1738244961.020594,17.094017094017094
1738244961.0385826,17.94871794871795
1738244961.0534797,18.803418803418804
1738244961.0687065,19.658119658119656
1738244961.0886502,20.51282051282051
1738244961.1031637,21.367521367521366
1738244961.117934,22.22222222222222
1738244961.1381388,23.076923076923077
1738244961.1526084,23.931623931623932
1738244961.1680903,24.786324786324784
1738244961.1886916,25.64102564102564
1738244961.2045207,26.495726495726494
1738244961.220106,27.35042735042735
1738244961.2390127,28.205128205128204
1738244961.2537658,29.05982905982906
1738244961.2690756,29.914529914529915
1738244961.2885628,30.769230769230766
1738244961.303297,31.62393162393162
1738244961.3182576,32.47863247863248
1738244961.338253,33.33333333333333
1738244961.3531263,34.18803418803419
1738244961.3682797,35.04273504273504
1738244961.38875,35.8974358974359
1738244961.4029253,36.75213675213675
1738244961.4183476,37.60683760683761
1738244961.4380934,38.46153846153846
1738244961.4527664,39.31623931623931
1738244961.4684527,40.17094017094017
1738244961.4885757,41.02564102564102
1738244961.502534,41.88034188034188
1738244961.5186913,42.73504273504273
1738244961.538782,43.58974358974359
1738244961.553334,44.44444444444444
1738244961.5688076,45.299145299145295
1738244961.589141,46.15384615384615
1738244961.6029713,47.008547008547005
1738244961.6183743,47.863247863247864
1738244961.638779,48.717948717948715
1738244961.6534257,49.57264957264957
1738244961.6680093,50.427350427350426
1738244961.6890142,51.28205128205128
1738244961.702981,52.136752136752136
1738244961.7184498,52.99145299145299
1738244961.7386618,53.84615384615385
1738244961.753336,54.7008547008547
1738244961.7684066,55.55555555555555
1738244961.7893105,56.41025641025641
1738244961.8037152,57.26495726495726
1738244961.8190286,58.11965811965812
1738244961.8386855,58.97435897435897
1738244961.8541648,59.82905982905983
1738244961.8693552,60.68376068376068
1738244961.8886492,61.53846153846153
1738244961.9040585,62.39316239316239
1738244961.919562,63.24786324786324
1738244961.9389722,64.1025641025641
1738244961.9533122,64.95726495726495
1738244961.9692938,65.8119658119658
1738244961.989155,66.66666666666666
1738244962.0032032,67.52136752136752
1738244962.0194187,68.37606837606837
1738244962.0387185,69.23076923076923
1738244962.0536046,70.08547008547008
1738244962.068693,70.94017094017094
1738244962.0892608,71.7948717948718
1738244962.103467,72.64957264957265
1738244962.1186051,73.5042735042735
1738244962.1393304,74.35897435897435
1738244962.153808,75.21367521367522
1738244962.169667,76.06837606837607
1738244962.18932,76.92307692307692
1738244962.2037787,77.77777777777777
1738244962.2191348,78.63247863247862
1738244962.239734,79.48717948717949
1738244962.2535057,80.34188034188034
1738244962.2697191,81.19658119658119
1738244962.2898111,82.05128205128204
1738244962.3041718,82.9059829059829
1738244962.319066,83.76068376068376
1738244962.3395846,84.61538461538461
1738244962.3539734,85.47008547008546
1738244962.369047,86.32478632478632
1738244962.3887372,87.17948717948718
1738244962.404122,88.03418803418803
1738244962.418806,88.88888888888889
1738244962.4386425,89.74358974358974
1738244962.4529026,90.59829059829059
1738244962.4685435,91.45299145299145
1738244962.4880602,92.3076923076923
1738244962.5022812,93.16239316239316
1738244962.516796,94.01709401709401
1738244962.5323815,94.87179487179486
1738244962.5515063,95.72649572649573
1738244962.5654893,96.58119658119658
1738244962.5814335,97.43589743589743
1738244962.601047,98.29059829059828
1738244962.617541,99.14529914529913
1738244962.631954,100.0
1738244962.6507895,0.0
1738244962.665496,0.8849557522123894
1738244962.6817129,1.7699115044247788
1738244962.701079,2.6548672566371683
1738244962.7152982,3.5398230088495577
1738244962.7323296,4.424778761061948
1738244962.75075,5.3097345132743365
1738244962.766064,6.1946902654867255
1738244962.7816546,7.079646017699115
1738244962.8010082,7.964601769911505
1738244962.816025,8.849557522123895
1738244962.831591,9.734513274336283
1738244962.8517375,10.619469026548673
1738244962.8657656,11.504424778761063
1738244962.882482,12.389380530973451
1738244962.9013348,13.274336283185841
1738244962.9163773,14.15929203539823
1738244962.9317029,15.04424778761062
1738244962.952102,15.92920353982301
1738244962.9657352,16.8141592920354
1738244962.9819674,17.69911504424779
1738244963.0019236,18.58407079646018
1738244963.0155554,19.469026548672566
1738244963.0320914,20.353982300884958
