Time,Gait_Phases
1738246879.0677533,False
1738246879.0849752,False
1738246879.102357,False
1738246879.117844,False
1738246879.1348686,False
1738246879.1524775,False
1738246879.1677032,False
1738246879.185202,False
1738246879.2023258,False
1738246879.2177885,False
1738246879.234914,False
1738246879.2523944,False
1738246879.2682347,False
1738246879.2851772,False
1738246879.302218,False
1738246879.318057,False
1738246879.3348908,False
1738246879.3528795,False
1738246879.367731,False
1738246879.385399,False
1738246879.4023962,False
1738246879.4186296,False
1738246879.43495,False
1738246879.4527068,False
1738246879.4683957,False
1738246879.485438,False
1738246879.502646,False
1738246879.5187774,False
1738246879.5355573,False
1738246879.5529573,False
1738246879.5687006,False
1738246879.5859358,False
1738246879.6032262,False
1738246879.6201594,False
1738246879.6356049,False
1738246879.6528387,False
1738246879.667638,False
1738246879.684988,False
1738246879.7028067,False
1738246879.7174058,False
1738246879.735062,False
1738246879.7535212,False
1738246879.7686267,False
1738246879.7861023,False
1738246879.803537,False
1738246879.8199584,False
1738246879.836075,False
1738246879.8534288,False
1738246879.8693464,False
1738246879.8857148,False
1738246879.9047077,False
1738246879.919,True
1738246879.9365618,True
1738246879.9537992,True
1738246879.970921,True
1738246879.986225,True
1738246880.0040612,True
1738246880.0209446,True
1738246880.036144,True
1738246880.0539088,True
1738246880.072077,True
1738246880.086634,True
1738246880.1047502,True
1738246880.1215365,True
1738246880.136972,True
1738246880.1550806,True
1738246880.1720886,True
1738246880.187611,True
1738246880.2048683,True
1738246880.222091,True
1738246880.23871,True
1738246880.2554808,True
1738246880.2732506,True
1738246880.2891722,True
1738246880.3059473,True
1738246880.323792,True
1738246880.342624,True
1738246880.3577995,True
1738246880.3746743,True
1738246880.3935368,True
1738246880.4079564,True
1738246880.4252532,False
1738246880.4446428,False
1738246880.4590046,False
1738246880.4757574,False
1738246880.494666,False
1738246880.5097685,False
1738246880.5252717,False
1738246880.545872,False
1738246880.559888,False
1738246880.576201,False
1738246880.5951917,False
1738246880.610123,False
1738246880.6259418,False
1738246880.6452885,False
1738246880.660518,False
1738246880.6758509,False
1738246880.694549,False
1738246880.7100673,False
1738246880.7259848,False
1738246880.745281,False
1738246880.7598534,False
1738246880.776124,False
1738246880.7949347,False
1738246880.8099384,False
1738246880.8258293,False
1738246880.8446064,False
1738246880.8591404,False
1738246880.8756647,False
1738246880.894627,False
1738246880.908792,False
1738246880.9257336,False
1738246880.9448988,False
1738246880.9589894,False
1738246880.9756389,False
1738246880.9935453,False
1738246881.0086474,False
1738246881.025251,False
1738246881.0448968,False
1738246881.0592327,False
1738246881.0755937,False
1738246881.0937843,False
1738246881.1090467,False
1738246881.1260643,False
1738246881.1440692,False
1738246881.159643,False
1738246881.1759274,False
1738246881.1937268,False
1738246881.2090704,False
1738246881.225787,False
1738246881.243709,False
1738246881.2592292,False
1738246881.2760332,False
1738246881.2926772,False
1738246881.30906,False
1738246881.3248868,False
1738246881.3436496,False
1738246881.359132,False
1738246881.3755937,False
1738246881.393228,False
1738246881.409271,False
1738246881.42529,False
1738246881.4437578,False
1738246881.459459,False
1738246881.4757595,False
1738246881.4934268,False
1738246881.5096047,False
1738246881.5257697,False
1738246881.5445104,False
1738246881.559669,False
1738246881.575668,False
1738246881.5936532,False
1738246881.6096296,False
1738246881.6255236,False
1738246881.643855,True
1738246881.6597123,True
1738246881.6762896,True
1738246881.6941123,True
1738246881.7101295,True
1738246881.7258942,True
1738246881.744256,True
1738246881.7603457,True
1738246881.7760038,True
1738246881.793489,True
1738246881.8106158,True
1738246881.8261735,True
1738246881.84438,True
1738246881.8607051,True
1738246881.8760917,True
1738246881.8941925,True
1738246881.910336,True
1738246881.9264042,True
1738246881.9448965,True
1738246881.9608564,True
1738246881.976858,True
1738246881.9949322,True
1738246882.0107665,True
1738246882.0269604,True
1738246882.0452428,True
1738246882.0609746,True
1738246882.076759,True
1738246882.0952027,True
1738246882.1110575,True
1738246882.1272,False
1738246882.1454575,False
1738246882.1613169,False
1738246882.1767905,False
1738246882.19551,False
1738246882.2115831,False
1738246882.2266295,False
1738246882.2453983,False
1738246882.2620754,False
1738246882.2770214,False
1738246882.2955775,False
1738246882.3114026,False
1738246882.3280284,False
1738246882.3454692,False
1738246882.3619728,False
1738246882.377574,False
1738246882.395157,False
1738246882.412005,False
1738246882.427318,False
1738246882.4458456,False
1738246882.46217,False
1738246882.4772809,False
1738246882.495805,False
1738246882.5124245,False
1738246882.5275507,False
1738246882.54578,False
1738246882.5621574,False
1738246882.5772002,False
1738246882.5958953,False
1738246882.6116252,False
1738246882.6269684,False
1738246882.6458433,False
1738246882.6623917,False
1738246882.67732,False
1738246882.6953444,False
1738246882.712002,False
1738246882.7271483,False
1738246882.745939,False
1738246882.762492,False
1738246882.7773075,False
1738246882.795382,False
1738246882.8129528,False
1738246882.8274488,False
1738246882.8456004,False
1738246882.862626,False
1738246882.877333,False
1738246882.8960752,False
1738246882.9127624,False
1738246882.9277654,False
1738246882.9451437,False
1738246882.9627633,False
1738246882.9771168,False
1738246882.9956815,False
1738246883.0125442,False
1738246883.0276875,False
1738246883.0456896,False
1738246883.0626287,False
1738246883.0778258,False
1738246883.0956838,False
1738246883.1126652,False
1738246883.1278882,False
1738246883.145605,False
1738246883.1629229,False
1738246883.1777442,False
1738246883.1965756,False
1738246883.2136002,False
1738246883.2284973,False
1738246883.2456367,False
1738246883.2638617,False
1738246883.278062,False
1738246883.296445,False
1738246883.3134007,False
1738246883.3279257,False
1738246883.3469448,False
1738246883.3642683,False
1738246883.3779638,False
1738246883.3963065,True
1738246883.414012,True
1738246883.429187,True
1738246883.4468002,True
1738246883.4642308,True
1738246883.4791725,True
1738246883.496448,True
1738246883.5143769,True
1738246883.5297132,True
1738246883.547083,True
1738246883.564503,True
1738246883.5802138,True
1738246883.597606,True
1738246883.6147308,True
1738246883.6307323,True
1738246883.646955,True
1738246883.6646662,True
1738246883.6813092,True
1738246883.697308,True
1738246883.7147732,True
1738246883.7305276,True
1738246883.7476003,True
1738246883.764573,True
1738246883.78135,True
1738246883.7974484,True
1738246883.8152208,True
1738246883.8320882,True
1738246883.848109,True
1738246883.8649158,True
1738246883.8821976,False
1738246883.897886,False
1738246883.9155152,False
1738246883.9324846,False
1738246883.9483216,False
1738246883.9658048,False
1738246883.982566,False
1738246883.998171,False
1738246884.015757,False
1738246884.0323818,False
1738246884.048232,False
1738246884.065743,False
1738246884.083035,False
1738246884.0981064,False
1738246884.1165292,False
1738246884.1325426,False
1738246884.1487112,False
1738246884.166167,False
1738246884.1836336,False
1738246884.198151,False
1738246884.2162857,False
1738246884.2336402,False
1738246884.2489102,False
1738246884.2666469,False
1738246884.2834406,False
1738246884.2983968,False
1738246884.3163905,False
1738246884.333383,False
1738246884.3488193,False
1738246884.3660293,False
1738246884.384114,False
1738246884.3985407,False
1738246884.416846,False
1738246884.4344947,False
1738246884.449856,False
1738246884.467415,False
1738246884.4842815,False
1738246884.499757,False
1738246884.5164633,False
1738246884.5344234,False
1738246884.5492492,False
1738246884.5675285,False
1738246884.5846958,False
1738246884.5997367,False
1738246884.617241,False
1738246884.6343884,False
1738246884.6496773,False
1738246884.6669476,False
1738246884.6847725,False
1738246884.6991303,False
1738246884.71659,False
1738246884.7346544,False
1738246884.7495737,False
1738246884.767019,False
1738246884.7848272,False
1738246884.799163,False
1738246884.8170953,False
1738246884.8350525,False
1738246884.849942,False
1738246884.867657,False
1738246884.884844,False
1738246884.8994184,False
1738246884.916927,False
1738246884.934741,False
1738246884.950094,False
1738246884.967918,False
1738246884.9844885,False
1738246884.9997396,False
1738246885.0173554,False
1738246885.0349364,False
1738246885.0504436,False
1738246885.068385,False
1738246885.085929,False
1738246885.10032,False
1738246885.1181738,False
1738246885.1351786,False
1738246885.1509209,False
1738246885.1678393,True
1738246885.1853137,True
1738246885.2003963,True
1738246885.218628,True
1738246885.2353806,True
1738246885.250852,True
1738246885.268566,True
1738246885.2858903,True
1738246885.300551,True
1738246885.318473,True
1738246885.3366642,True
1738246885.3510032,True
1738246885.368968,True
1738246885.3859785,True
1738246885.400802,True
1738246885.4193242,True
1738246885.436226,True
1738246885.4516668,True
1738246885.4691331,True
1738246885.486605,True
1738246885.5010402,True
1738246885.5190449,True
1738246885.5364668,True
1738246885.5518117,True
1738246885.5698051,True
1738246885.5867033,True
1738246885.601333,True
1738246885.619563,True
1738246885.6365469,True
1738246885.6517918,True
1738246885.6700454,False
1738246885.6867907,False
1738246885.7013288,False
1738246885.7200136,False
1738246885.737135,False
1738246885.751776,False
1738246885.7706006,False
1738246885.7874572,False
1738246885.8019204,False
1738246885.8203871,False
1738246885.837241,False
1738246885.8529005,False
1738246885.871397,False
1738246885.8875694,False
1738246885.9026394,False
1738246885.9213552,False
1738246885.9375482,False
1738246885.9530106,False
1738246885.9718442,False
1738246885.9879372,False
1738246886.0030758,False
1738246886.0212188,False
1738246886.0376394,False
1738246886.0525713,False
1738246886.0718966,False
1738246886.0881934,False
1738246886.102548,False
1738246886.1226358,False
1738246886.1381,False
1738246886.1527832,False
1738246886.1716568,False
1738246886.1879096,False
1738246886.2027144,False
1738246886.221954,False
1738246886.2377908,False
1738246886.253088,False
1738246886.2717383,False
1738246886.288076,False
1738246886.3028069,False
1738246886.3217902,False
1738246886.3378086,False
1738246886.3530164,False
1738246886.3734877,False
1738246886.3882198,False
1738246886.4038086,False
1738246886.4228733,False
1738246886.4382477,False
1738246886.4541624,False
1738246886.4739149,False
1738246886.488851,False
1738246886.5037537,False
1738246886.5235698,False
1738246886.5388117,False
1738246886.5541444,False
1738246886.5736575,False
1738246886.5885217,False
1738246886.6034777,False
1738246886.6238573,False
1738246886.638526,False
1738246886.6540208,False
1738246886.672799,False
1738246886.6883724,False
1738246886.703822,False
1738246886.723763,False
1738246886.739081,False
1738246886.7541478,False
1738246886.7741184,False
1738246886.789708,False
1738246886.8046198,False
1738246886.8244543,False
1738246886.838942,False
1738246886.855078,False
1738246886.8752434,False
1738246886.8895466,False
1738246886.904157,False
1738246886.9250927,True
1738246886.940144,True
1738246886.9545476,True
1738246886.974526,True
1738246886.9891243,True
1738246887.0046504,True
1738246887.025186,True
1738246887.0407894,True
1738246887.0570557,True
1738246887.0767577,True
1738246887.093737,True
1738246887.111349,True
1738246887.1276002,True
1738246887.1460605,True
1738246887.1631794,True
1738246887.1790943,True
1738246887.1966455,True
1738246887.2137983,True
1738246887.2293365,True
1738246887.247367,True
1738246887.2638965,True
1738246887.2792275,True
1738246887.2977688,True
1738246887.313897,True
1738246887.329631,True
1738246887.3476722,True
1738246887.3645585,True
1738246887.3797944,True
1738246887.3972514,True
1738246887.4147933,True
1738246887.4294517,False
1738246887.4481132,False
1738246887.4645011,False
1738246887.4796429,False
1738246887.4975688,False
1738246887.5147808,False
1738246887.5299337,False
1738246887.5476053,False
1738246887.5648088,False
1738246887.5801997,False
1738246887.5976925,False
1738246887.6143274,False
1738246887.6301062,False
1738246887.6476696,False
1738246887.6648629,False
1738246887.679742,False
1738246887.6977987,False
1738246887.714623,False
1738246887.7298295,False
1738246887.7480464,False
1738246887.764597,False
1738246887.7801578,False
1738246887.7972138,False
1738246887.8151135,False
1738246887.829739,False
1738246887.847823,False
1738246887.865045,False
1738246887.8799553,False
1738246887.8980296,False
1738246887.9148295,False
1738246887.9297483,False
1738246887.9475565,False
1738246887.965114,False
1738246887.9801652,False
1738246887.9981723,False
1738246888.0159545,False
1738246888.0301592,False
1738246888.0475118,False
1738246888.065704,False
1738246888.0807235,False
1738246888.0982578,False
1738246888.1152666,False
1738246888.1304605,False
1738246888.148205,False
1738246888.1653717,False
1738246888.1802237,False
1738246888.1977544,False
1738246888.2150407,False
1738246888.2305157,False
1738246888.2477856,False
1738246888.2655692,False
1738246888.2815132,False
1738246888.2981217,False
1738246888.3157384,False
1738246888.3304074,False
1738246888.348797,False
1738246888.3665924,False
1738246888.3813026,False
1738246888.3984156,False
1738246888.4153905,False
1738246888.4303317,False
1738246888.44755,False
1738246888.465699,False
1738246888.480289,False
1738246888.4974668,False
1738246888.514501,False
1738246888.529832,False
1738246888.547649,False
1738246888.5646992,False
1738246888.579813,False
1738246888.5974834,False
1738246888.6142063,False
1738246888.630245,False
1738246888.648131,False
1738246888.665486,False
1738246888.680765,True
1738246888.698068,True
1738246888.71584,True
1738246888.7302144,True
1738246888.7480242,True
1738246888.7657695,True
1738246888.780558,True
1738246888.797969,True
1738246888.8147857,True
1738246888.8303156,True
1738246888.8479085,True
1738246888.8663075,True
1738246888.8804524,True
1738246888.898235,True
1738246888.9153802,True
1738246888.9307082,True
1738246888.9478977,True
1738246888.9658651,True
1738246888.9813004,True
1738246888.9982235,True
1738246889.0161023,True
1738246889.031696,True
1738246889.0486903,True
1738246889.0670767,True
1738246889.0826674,True
1738246889.0998745,True
1738246889.1173222,True
1738246889.1335485,True
1738246889.1501422,True
1738246889.1683526,True
1738246889.1859946,False
1738246889.200993,False
1738246889.2189898,False
1738246889.235429,False
1738246889.250671,False
1738246889.2686863,False
1738246889.2860458,False
1738246889.301888,False
1738246889.3189025,False
1738246889.336785,False
1738246889.352519,False
1738246889.369625,False
1738246889.3871286,False
1738246889.402422,False
1738246889.4201093,False
1738246889.43835,False
1738246889.4547515,False
1738246889.4709866,False
1738246889.4882302,False
1738246889.5047555,False
1738246889.5211766,False
1738246889.5381806,False
1738246889.5544498,False
1738246889.5713832,False
1738246889.5884593,False
1738246889.6044734,False
1738246889.6209788,False
1738246889.6381917,False
1738246889.6545024,False
1738246889.6711466,False
1738246889.689152,False
1738246889.704303,False
1738246889.7211237,False
1738246889.738209,False
1738246889.7536442,False
1738246889.7710156,False
1738246889.7879972,False
1738246889.8037848,False
1738246889.8213265,False
1738246889.8380067,False
1738246889.8540728,False
1738246889.8721569,False
1738246889.8883274,False
1738246889.9038649,False
1738246889.9213097,False
1738246889.938344,False
1738246889.9534285,False
1738246889.9715197,False
1738246889.988186,False
1738246890.003507,False
1738246890.0203266,False
1738246890.038256,False
1738246890.0532856,False
1738246890.071005,False
1738246890.0889034,False
1738246890.1032555,False
1738246890.1213927,False
1738246890.1377227,False
1738246890.1534405,False
1738246890.171413,False
1738246890.188106,False
1738246890.203466,False
1738246890.2210112,False
1738246890.2379186,False
1738246890.2538662,False
1738246890.271243,False
1738246890.2888272,False
1738246890.30428,False
1738246890.320639,False
1738246890.3388464,False
1738246890.353294,False
1738246890.3710556,False
1738246890.3884163,False
1738246890.40388,False
1738246890.4214296,False
1738246890.4388711,False
1738246890.4536607,True
1738246890.4713042,True
1738246890.488238,True
1738246890.5044465,True
1738246890.5221224,True
1738246890.5385137,True
1738246890.553452,True
1738246890.571308,True
1738246890.588626,True
1738246890.6037698,True
1738246890.621755,True
1738246890.6394165,True
1738246890.653551,True
1738246890.6714797,True
1738246890.6894915,True
1738246890.7041073,True
1738246890.7223177,True
1738246890.7393618,True
1738246890.7546003,True
1738246890.7723734,True
1738246890.7894552,True
1738246890.8045487,True
1738246890.8233123,True
1738246890.8397253,True
1738246890.85544,True
1738246890.874004,True
1738246890.8905935,True
1738246890.9047992,True
1738246890.9239306,True
1738246890.940241,True
1738246890.95534,True
1738246890.974204,False
1738246890.990207,False
1738246891.005753,False
1738246891.0246096,False
1738246891.0408585,False
1738246891.0559702,False
1738246891.074738,False
1738246891.0906749,False
1738246891.105854,False
1738246891.1250143,False
1738246891.1409216,False
1738246891.1556203,False
1738246891.1747153,False
1738246891.1906917,False
1738246891.2064326,False
1738246891.2254603,False
1738246891.241095,False
1738246891.2558143,False
1738246891.275494,False
1738246891.2906048,False
1738246891.305462,False
1738246891.3261528,False
1738246891.3415427,False
1738246891.3567314,False
1738246891.37579,False
1738246891.3913522,False
1738246891.4068353,False
1738246891.4262114,False
1738246891.441881,False
1738246891.4570131,False
1738246891.475605,False
1738246891.491485,False
1738246891.5061183,False
1738246891.525187,False
1738246891.541062,False
1738246891.5555396,False
1738246891.575477,False
1738246891.5910268,False
1738246891.6067884,False
1738246891.6254308,False
1738246891.6413386,False
1738246891.6559196,False
1738246891.6764505,False
1738246891.6912174,False
1738246891.707162,False
1738246891.726816,False
1738246891.7412317,False
1738246891.7570975,False
1738246891.7764962,False
1738246891.7917895,False
1738246891.8067808,False
1738246891.8267643,False
1738246891.8421087,False
1738246891.8568757,False
1738246891.875957,False
1738246891.8917215,False
1738246891.9063222,False
1738246891.926034,False
1738246891.9419477,False
1738246891.956992,False
1738246891.9735022,False
1738246891.9902122,False
1738246892.005286,False
1738246892.0217695,False
1738246892.039517,False
1738246892.0553806,False
1738246892.0722563,False
1738246892.0899086,False
1738246892.1045978,False
1738246892.1200328,False
1738246892.1392648,False
1738246892.1545296,False
1738246892.1701524,False
1738246892.1900637,False
1738246892.2040362,False
1738246892.2195115,True
1738246892.2396314,True
1738246892.2543368,True
1738246892.2701356,True
1738246892.288925,True
1738246892.304453,True
1738246892.3194857,True
1738246892.339257,True
1738246892.3543668,True
1738246892.3704548,True
1738246892.3899045,True
1738246892.405027,True
1738246892.4198554,True
1738246892.439817,True
1738246892.4544656,True
1738246892.470322,True
1738246892.4906905,True
1738246892.5048623,True
1738246892.5199523,True
1738246892.5398057,True
1738246892.5551608,True
1738246892.5705464,True
1738246892.590183,True
1738246892.605807,True
1738246892.6204362,True
1738246892.6399798,True
1738246892.6547923,True
1738246892.6715732,True
1738246892.6904793,True
1738246892.7056563,True
1738246892.720153,True
1738246892.7404022,False
1738246892.755198,False
1738246892.7705998,False
1738246892.7906363,False
1738246892.8054593,False
1738246892.8199832,False
1738246892.8406634,False
1738246892.8550537,False
1738246892.8706906,False
1738246892.890399,False
1738246892.9050348,False
1738246892.920252,False
1738246892.940901,False
1738246892.9551604,False
1738246892.9709203,False
1738246892.990096,False
1738246893.0053089,False
1738246893.0212228,False
1738246893.0405324,False
1738246893.0549605,False
1738246893.0713923,False
1738246893.090896,False
1738246893.10526,False
1738246893.120841,False
1738246893.140509,False
1738246893.1554265,False
1738246893.1706145,False
1738246893.190649,False
1738246893.2048297,False
1738246893.220899,False
1738246893.2401855,False
1738246893.2554183,False
1738246893.270924,False
1738246893.291335,False
1738246893.304971,False
1738246893.321144,False
1738246893.3411994,False
1738246893.355162,False
1738246893.3719394,False
1738246893.39104,False
1738246893.405921,False
1738246893.4218757,False
1738246893.441327,False
1738246893.455735,False
1738246893.471605,False
1738246893.4908257,False
1738246893.5054178,False
1738246893.521454,False
1738246893.5414336,False
1738246893.555508,False
1738246893.5719132,False
1738246893.5910282,False
1738246893.6059182,False
1738246893.621542,False
1738246893.640991,False
1738246893.6562295,False
1738246893.671643,False
1738246893.6912022,False
1738246893.7058258,False
1738246893.72182,False
1738246893.7412176,False
1738246893.7559085,False
1738246893.7713814,False
1738246893.7908578,False
1738246893.805719,False
1738246893.8220074,False
1738246893.8407767,False
1738246893.8562038,False
1738246893.8718746,False
1738246893.8914752,False
1738246893.9057317,False
1738246893.9223564,False
1738246893.9413607,False
1738246893.9560633,False
1738246893.9727073,False
1738246893.9911764,True
1738246894.006426,True
1738246894.0220065,True
1738246894.041795,True
1738246894.0562935,True
1738246894.0726678,True
1738246894.092362,True
1738246894.1060162,True
1738246894.122938,True
1738246894.1420083,True
1738246894.157184,True
1738246894.172574,True
1738246894.1926732,True
1738246894.2068262,True
1738246894.2232263,True
1738246894.2425494,True
1738246894.2568047,True
1738246894.273016,True
1738246894.2921948,True
1738246894.306949,True
1738246894.3226738,True
1738246894.3423944,True
1738246894.3571446,True
1738246894.372975,True
1738246894.391928,True
1738246894.4068344,True
1738246894.4237452,True
1738246894.4422317,True
1738246894.4566522,True
1738246894.4735923,True
1738246894.492081,False
1738246894.5070057,False
1738246894.523488,False
1738246894.5429626,False
1738246894.55723,False
1738246894.5738976,False
1738246894.5929475,False
1738246894.6078296,False
1738246894.6239758,False
1738246894.6424935,False
1738246894.6577249,False
1738246894.6740053,False
1738246894.6934798,False
1738246894.7074866,False
1738246894.724719,False
1738246894.743217,False
1738246894.7580638,False
1738246894.7739544,False
1738246894.7930186,False
1738246894.808156,False
1738246894.8254704,False
1738246894.8438325,False
1738246894.8588386,False
1738246894.875597,False
1738246894.893651,False
1738246894.90864,False
1738246894.9250717,False
1738246894.9431355,False
1738246894.9580867,False
1738246894.9755075,False
1738246894.993475,False
1738246895.007995,False
1738246895.0254536,False
1738246895.0427065,False
1738246895.058276,False
1738246895.074756,False
1738246895.0936394,False
1738246895.1071925,False
1738246895.1252532,False
1738246895.1433191,False
1738246895.1578908,False
1738246895.1756828,False
1738246895.1939018,False
1738246895.2082658,False
1738246895.225597,False
1738246895.2440004,False
1738246895.258591,False
1738246895.2760155,False
1738246895.2945228,False
1738246895.308816,False
1738246895.3262515,False
1738246895.3455763,False
1738246895.3596983,False
1738246895.3774176,False
1738246895.395987,False
1738246895.41043,False
1738246895.4280818,False
1738246895.44589,False
1738246895.4610672,False
1738246895.4789665,False
1738246895.4972224,False
1738246895.512078,False
1738246895.529378,False
1738246895.5485122,False
1738246895.5633082,False
1738246895.581697,False
1738246895.599727,False
1738246895.6147108,False
1738246895.632503,False
1738246895.6502812,False
1738246895.6647887,False
1738246895.682989,False
1738246895.70077,False
1738246895.7161503,False
1738246895.7332833,False
1738246895.751826,False
1738246895.7663715,True
1738246895.7833204,True
1738246895.8012588,True
1738246895.815519,True
1738246895.8336434,True
1738246895.8513832,True
1738246895.8660429,True
1738246895.8841934,True
1738246895.901661,True
1738246895.9163778,True
1738246895.934906,True
1738246895.951394,True
1738246895.9666653,True
1738246895.9849112,True
1738246896.0022435,True
1738246896.0173965,True
1738246896.034305,True
1738246896.0525975,True
1738246896.06701,True
1738246896.0853083,True
1738246896.1019783,True
1738246896.1176116,True
1738246896.136254,True
1738246896.1531534,True
1738246896.1682472,True
1738246896.1877751,True
1738246896.20358,True
1738246896.2192135,True
1738246896.238275,True
1738246896.2543852,True
1738246896.2691813,True
1738246896.2886176,False
1738246896.3043363,False
1738246896.3198204,False
1738246896.3388658,False
1738246896.354693,False
1738246896.3698611,False
1738246896.3901727,False
1738246896.4046383,False
1738246896.4208686,False
1738246896.4407055,False
1738246896.4553008,False
1738246896.470147,False
1738246896.4904072,False
1738246896.5045743,False
1738246896.5202432,False
1738246896.5408666,False
1738246896.555774,False
1738246896.5714266,False
1738246896.5906549,False
1738246896.6060345,False
1738246896.622121,False
1738246896.6413035,False
1738246896.6561637,False
1738246896.6732345,False
1738246896.6917734,False
1738246896.7061968,False
1738246896.7225611,False
1738246896.7418308,False
1738246896.75653,False
1738246896.7727127,False
1738246896.791976,False
1738246896.8065436,False
1738246896.8230672,False
1738246896.8417037,False
1738246896.8570397,False
1738246896.872399,False
1738246896.8919334,False
1738246896.9063728,False
1738246896.9221556,False
1738246896.941721,False
1738246896.9565246,False
1738246896.9710126,False
1738246896.991802,False
1738246897.0057597,False
1738246897.0211008,False
1738246897.041898,False
1738246897.055738,False
1738246897.071758,False
1738246897.0917504,False
1738246897.1060016,False
1738246897.1221278,False
1738246897.1421084,False
1738246897.1565306,False
1738246897.1728456,False
1738246897.1917934,False
1738246897.2060175,False
1738246897.221125,False
1738246897.2421925,False
1738246897.255968,False
1738246897.271952,False
1738246897.2913773,False
1738246897.3066182,False
1738246897.321329,False
1738246897.3415084,False
1738246897.3563344,False
1738246897.3711638,False
1738246897.3914998,False
1738246897.405892,False
1738246897.4208024,False
1738246897.4405525,False
1738246897.4556742,False
1738246897.470712,False
1738246897.4909022,False
1738246897.5056102,False
1738246897.520856,False
1738246897.5403605,False
1738246897.5554717,True
1738246897.570342,True
1738246897.588592,True
1738246897.604178,True
1738246897.6190903,True
1738246897.635356,True
1738246897.6537774,True
1738246897.6686063,True
1738246897.6843448,True
1738246897.7032654,True
1738246897.717791,True
1738246897.73405,True
1738246897.7533507,True
1738246897.768116,True
1738246897.7837064,True
1738246897.8037682,True
1738246897.8179154,True
1738246897.8344345,True
1738246897.8540978,True
1738246897.8683424,True
1738246897.8846705,True
1738246897.904003,True
1738246897.9185078,True
1738246897.9338765,True
1738246897.9533377,True
1738246897.968733,True
1738246897.9846168,True
1738246898.0035129,True
1738246898.0182395,True
1738246898.034586,True
1738246898.0536246,True
1738246898.0680473,False
1738246898.084577,False
1738246898.103893,False
1738246898.118613,False
1738246898.134946,False
1738246898.1540236,False
1738246898.168301,False
1738246898.184876,False
1738246898.203895,False
1738246898.218481,False
1738246898.2344506,False
1738246898.254267,False
1738246898.268534,False
1738246898.2854185,False
1738246898.3045464,False
1738246898.3183384,False
1738246898.335227,False
1738246898.3541255,False
1738246898.368445,False
1738246898.3849082,False
1738246898.4042091,False
1738246898.419319,False
1738246898.4345963,False
1738246898.454382,False
1738246898.4684155,False
1738246898.4846053,False
1738246898.504267,False
1738246898.5184734,False
